id,listing_url,description
278158,https://www.airbnb.com/rooms/278158,"Our home is a great place to relax and enjoy yourself from your busy day in San Diego. Make yourself at home while staying at our place during your visit to beautiful San Diego. We have a nice, cozy, warm room in our ranch-style home, located in a very nice, upper-end area of central San Diego.  It is located in a quiet neighborhood in Scripps Ranch.  It is less than 5 miles from the beach, less than one mile from Mira Mar Lake, and has easy freeway access. If you are visiting the United States in order to take English classes, our home is within minutes from the universities. Alliant International University is less than 5 minutes away, UCSD and Kaplan College are less than 15 minutes away, and SDSU is about 20 minutes away. We are native San Diegans and are happy to provide you with information about local events or must see sites during your stay. We have a very clean home and you would have access to all common areas including but not limited to the kitchen, laundry facilities, WiF"
279012,https://www.airbnb.com/rooms/279012,"Point Palms is a modern family home with hot tub in Point Loma/Ocean Beach only 5 blocks to ocean. Hardwood floors + open and airy tropical vibe with indoor/outdoor living space. Great San Diego vacation rental, ideal for families, centrally located. Point Palms is a modern family home with hardwood floors and an open and airy tropical vibe with indoor / outdoor living space complete with a hot tub. 3 bedrooms, 2 baths plus an office. Perfect for families and friends. --------------- LOCATION * LOCATION * LOCATION ----------- Our home is centrally located in San Diego in the quaint neighborhood of Point Loma Heights. 5 blocks to the ocean and Sunset Cliffs.  3 minute hop in the car to great restaurants and unique shops of Ocean Beach.  4 miles to the airport.  3 miles to Sea World, 9 miles to the San Diego Zoo, 7 miles to the Gaslamp Quarter downtown, 5 miles to Cabrillo Nat'l monument and tidepools.  ------------------ INDOOR / OUTDOOR LIVING ----------------- We have most everything"
281817,https://www.airbnb.com/rooms/281817,"IMPORTANT: Read the check in rules in the House Rules section. No self check in. I know my cottage is not a good fit for everyone, so please read my listing thoroughly to make sure you will be happy here. 1 bedroom, 1 bath cottage on a quiet residential street in South Park;  great neighborhood close to downtown SD. Ten minute walk to restaurants, bars and shopping here in South Park. The cottage is a guesthouse behind the main house. It is not under the flight path. Note: I have 3 small dogs! One bedroom, one bath cottage on a quiet residential street. The cottage is very private and shares no walls with the main house.  • Queen Bed • Internet (wireless) • Cable TV • Smart TV • No Stove/Oven • Refrigerator (small) • Microwave • Coffee Maker • Blender • Toaster • Iron & Ironing Board • Blow dryer • Speakers for your iPod • Beach Towels • Plenty of Street Parking (you can also park in my driveway) • Fan in the summer. In the winter the fan is stored out of the way. If you need the fan j"
289088,https://www.airbnb.com/rooms/289088,"Very centrally located in a quiet, upscale urban neighborhood. California king size mattress, air conditioning, and a washer/dryer for weary travelers are key features our guests love.  It's really tiny, but guests visiting San Diego don't spend much time inside! Hello Travelers! Welcome to our very small studio, a completely private apartment located minutes from everything in San Diego, in the exclusive South Mission Hills neighborhood.   This apartment is definitely small, but it has everything you could need with kitchenette, bathroom, private patio, and a washer/dryer for your own use. The studio is one end of a private home but is completely separate. And unlike most urban areas of San Diego, there is always plenty of parking on our quiet street. The neighborhood is central, and within walking distance to many shops and bars. It is also freeway close, and within walking distance from the Washington Street Trolley which goes Downtown and to Old Town and beyond.  It is a 2-minute d"
292285,https://www.airbnb.com/rooms/292285,"Sleek modern minimalist condo.  Simply and tastefully furnished. Ground Floor unit, easy access.  Parking in front. sliding glass doors open up to private patio space. high ceilings give the unit a spacious feel.  Close to OB, Point Loma, 10 min from SD airport.  1 mile from Dog Beach and downtown OB, a quiet retro beach town, check out Newport Avenue for a feeling of OB and check out the local vibe.  Walk the OB pier, and Sunset Cliffs.  The condo location is ideal. This is an EXCELLENT location, near the intimate and eclectic community of OCEAN BEACH & PT. LOMA.  It is 1 mile from Dog Beach.  Close to SEAWORLD, PACIFIC BEACH, MISSION BEACH, MISSION VALLEY, OLD TOWN, DOWNTOWN, THE AIRPORT, HARBOR ISLAND, SHELTER ISLAND, THE CABRILLO MONUMENT, SUNSET CLIFFS, THE SUNSHINE COMPANY, PEOPLE'S COOP, and many other highlights.  High Ceilings give this minimalist condominium a spacious and modern feel.  This recently remodeled 2+2 condo has a Master Bedroom with King sized bed and private bat"
293609,https://www.airbnb.com/rooms/293609,"This beautiful Spanish style house is all you need for a relaxing San Diego trip. Very centrally located and many places within walking distance.  Everything redone and upgraded. Come relax and enjoy the peaceful weather here in Sunny San Diego! This beautiful spanish style house is all you need for a relaxing trip in San Diego. Very centrally located and many places within walking distance.  Everything redone and upgraded. Come relax and enjoy the peaceful weather here in Sunny San Diego! This is a uniquely appointed two bedroom house in the heart of the University Heights/North Park/Hillcrest neighborhood of San Diego. The house is very private and features wonderful indoor and outdoor living. The house is a spanish styled two bedroom, nice bathroom (with a urinal!) . An AMAZING king sized bed comfortably sleeps two. A third or forth person may sleep on the queen sized bed in the second bedroom. There is also a large couch in the living room that is comfortable to sleep on but it is "
299720,https://www.airbnb.com/rooms/299720,"*Please message me with your dates and trip details before trying to book! Located in the heart of Bankers Hill just steps from the open grounds and museums of Balboa Park, this recently renovated studio is only a few blocks from the Gaslamp Quarter in Downtown San Diego.  The studio boasts access to a jacuzzi/pool, outdoor patio with BBQ, gym, business center, and comes with Wi-Fi Internet Access, cable television, and a private washer/dryer.  One indoor garage parking spot included (by request). The airport and beach are both within 8-10 minutes!  The studio is 630 sq ft.  It has a queen size bed and large sectional sofa (easily fits 2) facing a fireplace and small flat screen TV. There is more than enough room for a blow-up mattress as well.  There is one full bathroom, full kitchen with all amenities (including dishwasher), and a walk-in closet. Nearby eateries include highly rated pizza joint, Pizzacato, and my personal favorite restaurant in the entirety of San Diego - Cucina Urb"
311052,https://www.airbnb.com/rooms/311052,"Private guest room in a 1912 California Craftsman bungalow in the heart of historic Kensington, Central San Diego. Our home is a 1912 California Craftsman bungalow in the heart of historic Kensington, San Diego. We have a quiet guest room with one queen-size bed for 1-2 people, situated at the back of the house away from the street. Sometimes we get loud green parrots flying through the yard, but usually it's very quiet in the mornings. We have one (1) bathroom that we share with guests.  Note that the bathtub is an antique clawfoot tub with a high step-over rim which also serves as the shower. It may not be suitable for people with limited mobility. Check in times: Mon-Fri: 1:00 - 9:00 p.m. Sat-Sun: 3:00 pm - 9:00 p.m. While we do not have a dog of our own at present, we are dog people and welcome 1-2 well-behaved and house-broken dogs for a small extra fee ($10). (Jennifer has been a volunteer with the California German Shorthaired Pointer Rescue for over 20 years and has fostered/ad"
323711,https://www.airbnb.com/rooms/323711,"Bebe has a private granny flat in the back of her house just east of San Diego. Private entrance and pets welcome. Bebe has a private granny flat in the back of her house just east of San Diego. It has a bedroom, full kitchen and living room area. It is fully furnished with bed, dresser, couch, cable tv, pots and pans, etc. It has a private entrance and is in a quiet residential area about a 20 minute drive from downtown San Diego and the beaches. Other nearby  attractions include: Petco Park, San Diego Zoo, Balboa Park, Coronado, Sea World, Tijuana, Mexico,  theaters, restaurants, museums, parks, shopping, the beaches and the bay. SD provides the quintessential southern California traveling experiences - temperate weather, beautiful beaches, all kinds of sports opportunities, and commuting distances to major amusement facilities (Disneyland, etc.) Golf courses abound as do hiking trails and beaches. Restaurants are plentiful and offer a diverse selection. There are also some fun farme"
323773,https://www.airbnb.com/rooms/323773,"Conveniently located in San Diego's lively Little Italy neighborhood, this exceptional condo offers you the opportunity to experience, or escape from, it all. The perfect home for your long vacation or corporate rental. (PLEASE NOTE, WE RENT FOR A MINIMUM OF ONE MONTH.) With two bedrooms and a loft, the 1400 square feet of living space comfortably accommodate four to six people. The Master Bedroom has a California King bed, walk-in closet with built-ins and private Master Bathroom with full shower. The Secondary Bedroom has a Queen bed, two closets and direct access to the Secondary Bathroom with combo tub/shower. The loft has a Full futon and flat screen HDTV with surround sound. The fully-equipped kitchen allows you to prepare your own meals, made from fresh ingredients purchased at local markets or the Saturday Mercato. The 1000 square foot private deck invites you to savor a morning cup of coffee, welcome friends to a BBQ, entertain clients during cocktail hour or enjoy a romantic"
331892,https://www.airbnb.com/rooms/331892,"Medical Students!! This is a 10 minute walk to the medical center and close to the restaurants the staff takes the applicants to. Private bedroom/bathroom in Hillcrest. A 10 minute walk to the UCSD Medical Center.  It is 15 minutes from the beach, 5 minutes from downtown San Diego, 10 minutes from Sea World, 5 minutes from the Zoo and Balboa Park, and a  There is a  supermarket across the street and bars, restaurants, movie theaters, specialty shops, and clothes stores within walking distance. There are bus stops nearby servicing multiple bus lines with direct routes to the trolley and downtown as well as to various parts of the city.  Hillcrest is a vibrant neighborhood that has anything you want to eat, drink, or shop for. And don’t forget the Farmers Market every Sunday morning.  If you are new to the area, I am happy to guide you around the San Diego area.  There is a 40"" LCD flatscreen TV with HD and DVD player. Wi-Fi is also available throughout. The bedroom has a full size bed w"
334730,https://www.airbnb.com/rooms/334730,"Our cozy, private cottage is nestled in Historic Mission Hills at the center of San Diego’s greatest attractions. The highly desirable neighborhood is quiet and safe, but just minutes from popular destinations. The Cottage On the property of a historically-designated Craftsman home, The Mission Hills Casita, first built in 1913 as the carriage house, is fully renovated with a double bed, kitchenette (refrigerator, microwave, sink, hotplate, and crockpot), newly renovated bathroom and ample closet space. Very private, the detached Cottage studio is surrounded by brick patio, an outdoor kitchen with gas grill, lounging deck and landscaped grounds for your use and enjoyment.  Two full-service grocery stores are within easy walking distance and each Sunday morning the Hillcrest farmer’s market offers fresh produce, hot and cold prepared foods, and inexpensive fresh flowers galore. We are very close to both Scripps Mercy Hospital, UCSD Medical Center and the Naval Medical Center San Diego f"
343495,https://www.airbnb.com/rooms/343495,"***Please review all descriptions, maps, photos and House Rules before booking.*** ***Please review all descriptions, maps, photos and House Rules before booking.*** Awaiting your arrival is a sweet guest cottage affectionately named The French Quarter.  It is located behind our main cottage which is 3 blocks to beach and 6 blocks to ""downtown"" OB.    Private entrance to the modern vintage guest cottage and access to  lush rear brick patio with hot tub, and outdoor dining.   At about 220 square feet or 20.44 square meters, (yes, you read it right... it's SMALL!)  cottage is comfortable for 2 guests and has a smaller environmental footprint!   Note that the ceiling height is also low at 6'9"" in some areas up to 7' in other areas.   Think RV height or cruise ship cabin space.   The bedroom doorway has curtain for some privacy from main room.   Efficient kitchen has microwave, under-counter refrigerator, stove/oven, coffee makers (Keurig and French press), cookwares and utensils for meals"
359838,https://www.airbnb.com/rooms/359838,"This is a lovely one bedroom apartment with a queen size bed in the bedroom and a sofa bed in the living room.  There is a fully equipped kitchen with stainless steal appliances.  Decorated to be your home away from home. Also single car garage. Surrounded by tropical ambiance this cozy and charming bungalow is the perfect place to get away.   Located  in the heart of the old, unique and beautiful neighborhood of Golden Hill, this is a prime location for a visit to San Diego.  Within just a few blocks you have the choice of delicious local eateries. Cook your own steak at the legendary Turf Club, enjoy Humberto’s famous carne asada fries, or have a stone oven pizza while enjoying the outdoor patio of Luigis.   Just 4 minutes away you can visit the baby panda’s at the zoo or take in a museum and a walk through beautiful Balboa Park.  Head about 1 1/2 miles straight down Broadway into the lively downtown, Gaslamp or Little Italy, extremely convenient for Convention Center visits.  If you"
359971,https://www.airbnb.com/rooms/359971,"Modern, Clean and Cozy Enjoy this beautifully furnished 1 bedroom 1 bath condominium in the heart of Hillcrest.  Features: -Walking distance to Hillcrest shops, restaurants and bars -Close to Balboa Park, San Diego Zoo, North Park and Downtown -Quiet and safe neighborhood -Gated parking (very important in this area)  -Easy access to 163 Freeway and 5 Freeway -One block from the 1, 7, 10, and 11 bus lines -Fully stocked kitchen for anyone that wants to cook -Open layout  -New carpet -No smoke or pet smells Condo Basics:    -694 square feet     -small patio w/ patio furniture - perfect for outdoor dining      -covered and gated parking     -furnished with couches and dining table     -washer/dryer on site (not in unit)     -bathroom has the option of shower or tub     -free wifi (will provide password)     -Alarm clock     -TV with basic cable      Hablo Español, Parlo Italiano, Je Parle Français NOTE: To provide you better service, I ask that you have a complete profile, including photo"
366811,https://www.airbnb.com/rooms/366811,"Welcome! Please watch my online video walk-through before requesting to stay here. It really helps to show you how the house is organized, what perks you get staying here and your sleeping arrangements. Just search online for 'airbnb san diego brian' and I'll be at the top of the search results!  Looking for a clean home away from home? I have a fun and warm house in the center of San Diego. It's a ten minute drive to all the main tourist attractions. I sleep/work on the upper floor and I only book to one guest(group) at a time. So you get the private lower floor all to yourselves. The kitchen and dining room is shared space. Update: The jacuzzi has been put out of service b/c it is 25 years old. Many of my reviews talk about the jacuzzi so please ignore them b/c it is no longer functioning. Sorry. I Offer: + Private floor. I only book one guest/group at a time. You don't have to worry about other Airbnb guests being here during your stay.  + Private bedroom with queen sized bed  + Alw"
373322,https://www.airbnb.com/rooms/373322,"Enjoy your stay at the beach! One block from Mission Bay. Wake up and look at Mission  Bay from your living room.   Mission Bay Park  offers a wide range of recreational activities including paths for walking and jogging, and playgrounds for children. It is one of San Diego's most popular locations to fly a kite, picnic or sail a model yacht. Fire rings make it possible to cook out and stay warm. This a charming beach cottage  2 bedroom 2 bath in a quiet residential area in Pacific Beach with a beautiful patio were  you can sit and enjoy our bay view. The mater bedroom has a comfortable king size bed and private bathroom. The other room has a comfortable Queen size bed as well.  The kitchen is equipped with all you need to make meal as home if you want. There are also grat restaurants a few blocks away! if you like fireworks, just step outside  and you  will see the Sea World fireworks almost every evening during summer when they have them at 9 p.m. This is my home where I live however"
385343,https://www.airbnb.com/rooms/385343,"Hello, I'm Vicky!  This apartment is located in the heart of the vibrant Ocean Beach neighborhood of San Diego.  It is steps to scenic Dog Beach, Ocean Beach, Mission Bay, and the San Diego River.  It has a convenience store a three-minute walk away, and is a short walk away from restaurants such as OB Noodle House, Day Break, and Hodad's.  There's plenty of fun to be had nearby, whether you're looking to surf or sunbath, swim or sail, enjoy good food and a beer, watch dogs play on the beach, or spend a day at Sea World or the San Diego Zoo! I'm offering the entire unit, one bedroom, one bath, with a couch in the living room that converts into a  queen-size bed.  The private unit also includes a kitchen with a dinette area, ample living room, and small backyard.  The master bedroom has a comfortable queen-size Tempur-Pedic bed, a cozy comforter, extra blankets, and extra sets of bed and bath linens.  The bathroom features a tub and handheld showerhead.  I offer WiFi and a surfboard.  W"
385760,https://www.airbnb.com/rooms/385760,"Our home is located in a delightful area, Loma Riviera.  It has a pool, club house, garden and BBQ area.  The accommodation I am offering is the Master bedroom with en-suite bathroom.  It is very spacious.  Guests also have limited use of the kitchen and full use of of the laundry and neighborhood facilities.  There is a covered parking space available and free street parking.  This is a great location for cycling with bike paths to Mission Bay and all around San Diego.  We are 5 minutes by car to Mission Beach or you can walk from the house to Ocean Beach in 25 minutes on a picturesque pathway along the San Diego River estuary.  If you are a bird watcher this is a great wild life sanctuary perfect for photography.  SeaWorld is 0.8 miles, Old Town 1.4 miles, the  Airport 2.4 miles, Zoo 5 miles, Downtown 5 miles, Legoland 36 minute drive, Disneyland 1.5 hour drive and San Diego beaches 3 miles.  There is public transportation, bus and trolley to all of San Diego within easy walking dist"
393042,https://www.airbnb.com/rooms/393042,"I opened this great room. A great room downstairs.  Handmade pine bed frame;  shelves, chair, and long mirror.    Bathroom nearby room. POINT LOMA   Two miles from Ocean Beach(URL HIDDEN) A private bedroom with a full windows w/shades.   There is an air mattress also, brand new.  (in  A 1928 Spanish style home;  great neighborhood.   Across from Liberty Station.  Two other rooms are available here:  see  Private Guest Den and Pt. Loma Lg. Upstairs Bedrm. Closet space available.  I will have some bagels, yogurt, and juice. hot tea, here for you your first 2 days.  Use the upstairs bathroom that has a bathtub (and walk downstairs to the nice shower)  if another guest is here;  sharing time always works out.     You may relax in the kitchen nook and  dining room.  Store some food in the refrigerator;  you may use the microwave;  NO stove or oven cooking. Restaurants, a gym, and a supermarket is right across the highway; and Trader Joe's too.  Yoga 6 is there; at Liberty Station. The beach"
394524,https://www.airbnb.com/rooms/394524,"Comfortable private studio, in a quite neighborhood with separate entrance. But, really close to the beach and all the outdoor activities. Big beautiful bathroom and comfortable bed with 50""tv. Great location a few blocks away from bars and night life as well. We care about our environment and future. That's why we have solar panels installed for you! Now, on those hot days when you turn on the AC on or watch a movie, you are using solar power. Monthly rentals have a special discounted price. Private Studio Separate from the rest of the house with private entrance, the private studio is furnished with a king size bed, two armories, a dining table and air conditioning; all under two skylights providing plenty of natural light.  The bedroom also has a 50"" TV with Cable TV (more than 500 channels included) and movies, WiFi Internet and an Ethernet connection as well.  You’ll also have a few appliances to fix a simple meal such as a small refrigerator, microwave, an induction hot plate, to"
395071,https://www.airbnb.com/rooms/395071,"Close to everything, conveniently located in North Mission Beach across from the famous Catamaran resort. A relaxing vacation awaits you in Mission Beach! Sea World, the world famous San Diego Zoo and beautiful sandy beaches are but a few of the local attractions that make this vacation condo a great place to spend your off time. It's just steps to the sand, and we're close to all shopping. This spacious one-story (second floor) condo is ideal for families, and can accommodate up to eight people. It offers two bedrooms, two bathrooms, a full kitchen, two balconies, and a one-car garage. Wireless internet for your laptop is provided as well as a 42"" plasma TV. All linens and towels are provided as well as all cookware.  For your comfort, this is a non-smoking environment.  The exact address is 756 zanzibar ct, and is located just west of Mission Blvd.  There may be construction on Mission Blvd or the beach areas on weekdays during the off-season. Shared common area below I am available"
396390,https://www.airbnb.com/rooms/396390,"The room is comfortable and quiet with its private entrance, located in the back yard with easy access to your very own orange trees. The neighborhood is friendly and quiet, with cafes, restaurants and boutiques and quick access to buses and freeway. We love to meet people and tell them about our city. We are centrally located and close to freeways, bus routes and trolley. I have a double bed, independent entry to bedroom in the garden, with private shower, sink and toilet. .  Internet, cable, and parking on the street available. Mini fridge, coffee pot and kettle for tea or oatmeal. No cooking allowed. We are located in a quiet residential neighborhood, 10 minutes from the Zoo, 15 minutes from the beach, 5 minutes from downtown.  Vons supermarket a 5 minute walk away, with numerous cafes and restaurants nearby in both Mission Hills and Hillcrest.  There are buses and trolleys within 5-10 minutes walking distance, but I highly recommend renting a car. Rental bikes and scooters are avai"
401431,https://www.airbnb.com/rooms/401431,"This charming vacation apartment is a five minute walk to the beach and within (Phone number hidden by Airbnb) minute drive of nearly everything San Diego has to offer including Sea World, San Diego Zoo, Balboa Park, Old Town, Gaslamp District and so much more! NOTE:  1 pet per rental please Our cozy apartment is one and a half blocks from the beach. There is a small front yard, a completely furnished deck with a barbecue grill, patio table, chairs and umbrella. Inside is tile and hardwood flooring and relatively new furniture and decorations. new paint, new sofa, new beds, new dressers and chairs – everything is brand new.  Ocean Beach is an authentic, ocean-front community with an eclectic, intimate character that is revered by travelers from around the world. It is a perfect destination for families, couples, singles, surfers, boaters, explorers - people with active lifestyles or people who just want to relax on the beach. Everything San Diego has to offer is virtually at your doors"
401581,https://www.airbnb.com/rooms/401581,"One bedroom with a queen size bed available in a cozy bright tree house home in La Jolla.  I am one block from the beach and restaurants and coffee shops.  Also a few miles away from downtown La Jolla where you can shop, etc. I live 2 blocks from a beautiful beach and restaurants and coffee shops.  Also 5 minutes from heart of La Jolla Village and 10 minutes from Pacific Beach.   There is a flight of stairs to get to my place...its not bad, but just letting you know. I teach pilates and yoga and also do breath work, so if you are interested in that, we can talk.  Please feel free to ask any questions you might have. will have internet, balconey, 2 blocks to beach and lots of restaurants. I"
409649,https://www.airbnb.com/rooms/409649,"This is a 2bd rm, 1 1/2 ba condo. Second floor. You will have your own private bedroom. We would share living space.  No pets please. Wifi and utilities are included. There is on street parking only. Close to transit system. Walking distance to San Diego Mesa College. It's a  quiet, serene setting. I am very neat and a great host. Guest have access to kitchen and dinning area. I interact with the guest as much as possible. I do not intrude on their privacy."
409683,https://www.airbnb.com/rooms/409683,"Featured in “Life's A Beach,” a Wish List by Airbnb.  A beautiful home to gather with family and friends, located in the heart of La Jolla. Newly refreshed beach escape with stylish furnishings and ocean breezes. Large open plan living areas, cosy spaces to relax, beautiful furnishings and artisan finds from our travels. Enjoy magical sunsets in this serene bauhaus inspired, beach bungalow. Perfect for single or extended families, or a group of friends. Light filled, open plan living with hardwood floors. High speed wifi, 60” flat screen TV, HBO Go, Netflix, Amazon Prime Video - Standing fans to maximize cooling sea breezes Fully equipped kitchen with appliances - Nespresso machine & milk frother - Gas outdoor BBQ As our guest, you have full access to the entire house, laundry room, and outdoor patio garden. I won't be available in person Our home is located in La Jolla, California. 5 minutes to stroll Marine Street Beach and 5 minutes drive to Windansea Beach and the La Jolla Cove. Su"
